Time (s),Position (ticks)
6.2708,3324
6.2758,3327
6.2808,3333
6.2858,3342
6.2908,3354
6.2958,3369
6.3008,3386
6.3058,3404
6.3108,3425
6.3158,3447
6.3207,3471
6.3257,3496
6.3307,3521
6.3357,3548
6.3407,3575
6.3457,3601
6.3507,3627
6.3557,3653
6.3611,3679
6.3657,3702
6.3707,3726
6.3757,3749
6.3807,3769
6.3857,3788
6.3907,3806
6.3957,3821
6.4007,3834
6.4057,3843
6.4107,3851
6.4157,3856
6.4207,3858
6.4257,3859
6.4307,3857
6.4357,3853
6.4407,3845
6.4457,3835
6.4507,3822
6.4557,3806
6.4607,3788
6.4657,3768
6.4707,3745
6.4757,3722
6.4807,3698
6.4857,3673
6.4907,3646
6.4957,3620
6.5007,3593
6.5057,3567
6.5107,3541
6.5157,3515
6.5207,3489
6.5257,3465
6.5307,3443
6.5357,3421
6.5407,3401
6.5457,3384
6.5507,3368
6.5557,3355
6.5607,3345
6.5657,3336
6.5707,3331
6.5756,3328
6.5806,3327
6.5856,3328
6.5906,3332
6.5956,3339
6.6006,3350
6.6056,3363
6.6106,3379
6.6156,3397
6.6206,3416
6.6256,3438
6.6306,3461
6.6356,3485
6.6406,3511
6.6456,3538
6.6506,3564
6.6556,3591
6.6606,3618
6.6656,3644
6.6706,3670
6.6756,3694
6.681,3720
6.6856,3742
6.6906,3763
6.6956,3782
6.7006,3800
6.7056,3816
6.7106,3829
6.7156,3839
6.7206,3847
6.7256,3852
6.7306,3855
6.7356,3855
6.7406,3854
6.7456,3849
6.7506,3842
6.7556,3832
6.7606,3818
6.7656,3803
6.7706,3784
6.7756,3763
6.7806,3740
6.7856,3717
6.7906,3692
6.7956,3666
6.8006,3640
6.8056,3614
6.8106,3587
6.8156,3560
6.8206,3534
6.8256,3508
6.8306,3483
6.8356,3458
6.8406,3436
6.8456,3415
6.8506,3395
6.8556,3379
6.8606,3364
6.8656,3353
6.8706,3343
6.8756,3336
6.8805,3331
6.8855,3330
6.8906,3330
6.8955,3333
6.9005,3339
6.9055,3348
6.9105,3361
6.9155,3377
6.9205,3393
6.9255,3413
6.9305,3434
6.9355,3457
6.9405,3482
6.9455,3507
6.9505,3534
6.9555,3561
6.9605,3588
6.9655,3614
6.9705,3641
6.9755,3667
6.9805,3692
6.9855,3716
6.9905,3740
6.9955,3761
7.0008,3781
7.0055,3798
7.0105,3814
7.0155,3827
7.0205,3838
7.0255,3845
7.0305,3850
7.0355,3852
7.0405,3852
7.0455,3851
7.0505,3845
7.0555,3837
7.0605,3825
7.0655,3811
7.0705,3795
7.0755,3775
7.0805,3754
7.0855,3730
7.0904,3706
7.0954,3681
7.1004,3655
7.1054,3628
7.1104,3601
7.1154,3574
7.1204,3547
7.1254,3522
7.1304,3495
7.1354,3470
7.1404,3447
7.1454,3425
7.1504,3405
7.1554,3388
7.1604,3372
7.1654,3359
7.1704,3349
7.1754,3341
7.1804,3336
7.1854,3333
7.1904,3333
7.1954,3335
7.2004,3341
7.2054,3349
7.2104,3361
7.2154,3376
7.2204,3394
7.2254,3412
7.2304,3433
7.2354,3456
7.2404,3481
7.2454,3507
7.2504,3533
7.2554,3561
7.2604,3588
7.2654,3615
7.2704,3641
7.2754,3668
7.2804,3693
7.2854,3717
7.2904,3741
7.2954,3762
7.3004,3781
7.3054,3799
7.3104,3814
7.3154,3827
7.3207,3838
7.3254,3843
7.3304,3847
7.3354,3849
7.3404,3848
7.3454,3845
7.3504,3839
7.3554,3830
7.3604,3818
7.3654,3802
7.3704,3784
7.3754,3762
7.3804,3740
7.3854,3717
7.3903,3692
7.3954,3666
7.4003,3639
7.4053,3612
7.4103,3584
7.4154,3557
7.4203,3531
7.4253,3505
7.4303,3479
7.4354,3455
7.4403,3433
7.4453,3412
7.4503,3393
7.4554,3378
7.4603,3364
7.4653,3353
7.4703,3345
7.4754,3339
7.4803,3337
7.4853,3337
7.4903,3337
7.4954,3342
7.5003,3351
7.5053,3362
7.5103,3378
7.5153,3397
7.5203,3416
7.5253,3438
7.5303,3461
7.5353,3487
7.5403,3512
7.5453,3539
7.5503,3567
7.5553,3594
7.5603,3621
7.5653,3648
7.5703,3674
7.5753,3698
7.5803,3723
7.5853,3746
7.5903,3767
7.5953,3786
7.6003,3803
7.6052,3817
7.6102,3829
7.6152,3837
7.6202,3843
7.6252,3845
7.6302,3846
7.6352,3844
7.6406,3839
7.6452,3832
7.6502,3821
7.6552,3806
7.6602,3789
7.6652,3769
7.6702,3746
7.6752,3722
7.6802,3698
7.6852,3671
7.6902,3645
7.6952,3618
7.7002,3590
7.7052,3563
7.7102,3537
7.7152,3510
7.7202,3484
7.7252,3460
7.7302,3437
7.7352,3416
7.7402,3397
7.7452,3381
7.7502,3368
7.7552,3357
7.7602,3348
7.7652,3343
7.7702,3340
7.7752,3340
7.7802,3340
7.7852,3346
7.7902,3355
7.7952,3367
7.8002,3384
7.8052,3402
7.8102,3422
7.8152,3444
7.8202,3469
7.8252,3495
7.8302,3521
7.8352,3548
7.8402,3576
7.8452,3603
7.8502,3630
7.8552,3657
7.8602,3683
7.8652,3707
7.8702,3732
7.8752,3754
7.8802,3773
7.8852,3792
7.8902,3808
7.8952,3821
7.9002,3831
7.9052,3838
7.9101,3842
7.9151,3843
7.9201,3843
7.9251,3839
7.9301,3832
7.9351,3822
7.9401,3809
7.9451,3792
7.9501,3773
7.9551,3750
7.9604,3725
7.9651,3702
7.9701,3676
7.9751,3649
7.9801,3622
7.9851,3594
7.9901,3567
7.9951,3540
8.0001,3513
8.0051,3487
8.0101,3463
8.0151,3439
8.0201,3418
8.0251,3399
8.0301,3383
8.0351,3370
8.0401,3359
8.0451,3351
8.0501,3345
8.0551,3343
8.0601,3342
8.0651,3344
8.0701,3350
8.0751,3360
8.0801,3373
8.0851,3390
8.0901,3409
8.0951,3430
8.1001,3453
8.1051,3479
8.1101,3504
8.1151,3531
8.1201,3559
8.1251,3586
8.1301,3614
8.1351,3641
8.1401,3668
8.1451,3694
8.1501,3718
8.1551,3741
8.1601,3762
8.165,3781
8.17,3798
8.175,3813
8.1801,3824
8.185,3833
8.19,3837
8.195,3840
8.2,3840
8.205,3837
8.21,3832
8.215,3822
8.22,3810
8.225,3794
8.23,3775
8.235,3753
8.24,3729
8.245,3705
8.25,3678
8.255,3652
8.26,3625
8.265,3597
8.27,3569
8.275,3542
8.2803,3514
8.285,3489
8.29,3464
8.295,3441
8.3,3420
8.305,3401
8.31,3384
8.315,3371
8.32,3360
8.325,3352
8.33,3347
8.335,3346
8.34,3345
8.345,3348
8.35,3355
8.355,3365
8.36,3380
8.365,3397
8.37,3416
8.375,3438
8.3799,3462
8.3849,3488
8.3899,3515
8.3949,3542
8.3999,3571
8.4049,3598
8.4099,3626
8.4149,3653
8.4199,3679
8.4249,3703
8.4299,3728
8.4349,3751
8.4399,3771
8.4449,3789
8.4499,3805
8.4549,3818
8.4599,3828
8.4649,3834
8.4699,3837
8.4749,3837
8.4799,3836
8.4849,3830
8.4899,3823
8.4949,3811
8.4999,3796
8.5049,3777
8.5099,3756
8.5149,3732
8.5199,3708
8.5249,3682
8.5299,3655
8.5349,3627
8.5399,3600
8.5449,3571
8.5499,3544
8.5549,3517
8.5599,3491
8.5649,3465
8.5699,3442
8.5749,3421
8.5799,3402
8.5849,3386
8.5899,3372
8.5949,3363
8.6002,3354
8.6049,3350
8.6099,3348
8.6149,3349
8.6199,3352
8.6249,3360
8.6299,3371
8.6349,3386
8.6399,3405
8.6449,3425
8.6499,3447
8.6549,3473
8.6599,3498
8.6649,3525
8.6699,3553
8.6749,3581
8.6798,3610
8.6849,3637
8.6898,3664
8.6948,3690
8.6998,3714
8.7049,3739
8.7098,3760
8.7148,3779
8.7198,3796
8.7249,3810
8.7298,3821
8.7348,3829
8.7398,3833
8.7449,3834
8.7498,3834
8.7548,3830
8.7598,3823
8.7648,3812
8.7698,3798
8.7748,3780
8.7798,3759
8.7848,3735
8.7898,3711
8.7948,3685
8.7998,3658
